Sample_ID,Mean_NDCG,Std_NDCG,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10
0,0.5539,0.3065
1,0.5946,0.4201
2,0.7046,0.3742
3,0.7636,0.3008
4,0.4262,0.2913
5,0.4748,0.3687
6,0.8276,0.2755
7,0.4339,0.2086
8,0.4286,0.2541
9,0.8253,0.2795
