Sample_ID,Mean_NDCG,Std_NDCG,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20
0,0.3470,0.2955
1,0.5945,0.3988
2,0.7160,0.3152
3,0.4826,0.3476
4,0.5694,0.3056
5,0.6767,0.2801
6,0.5722,0.2863
7,0.5314,0.3472
8,0.6356,0.3193
